name,author,content,tag
梁園吟,李白,我浮黃雲去京闕，掛席欲進波連山。天長水闊厭遠涉，訪古始及平臺間。平臺為客憂思多，對酒遂作梁園歌。卻憶蓬池阮公詠，因吟淥水揚洪波。洪波浩蕩迷舊國，路遠西歸安可得。人生達命豈暇愁，且飲美酒登高樓。平頭奴子搖大扇，五月不熱疑清秋。玉盤楊梅為君設，吳鹽如花皎白雪。持鹽把酒但飲之，莫學夷齊事高潔。昔人豪貴信陵君，今人耕種信陵墳。荒城虛照碧山月，古木盡入蒼梧雲。樑王宮闕今安在，枚馬先歸不相待。舞影歌聲散綠池，空餘汴水東流海。沉吟此事淚滿衣，黃金買醉未能歸。連呼五白行六博，分曹賭酒酣馳輝。歌且謠，意方遠。東山高臥時起來，欲濟蒼生未應晚。,
對酒,李白,勸君莫拒杯，春風笑人來。桃李如舊識，傾花向我開。流鶯啼碧樹，明月窺金罍。昨日朱顏子，今日白髮催。棘生石虎殿，鹿走姑蘇臺。自古帝王宅，城闕閉黃埃。君若不飲酒，昔人安在哉。,
對酒,李白,蒲萄酒，金叵羅，吳姬十五細馬馱。青黛畫眉紅錦靴，道字不正嬌唱歌。玳瑁筵中懷裡醉，芙蓉帳底奈君何。,
江上吟,李白,木蘭之枻沙棠舟，玉簫金管坐兩頭。美酒樽中置千斛，載妓隨波任去留。仙人有待乘黃鶴，海客無心隨白鷗。屈平辭賦懸日月，楚王臺榭空山丘。興酣落筆搖五嶽，詩成笑傲凌滄洲。功名富貴若長在，漢水亦應西北流。,
山中與幽人對酌,李白,兩人對酌山花開，一杯一杯復一杯。我醉欲眠卿且去，明朝有意抱琴來。,
擬古,李白,融融白玉輝，映我青蛾眉。寶鏡似空水，落花如風吹。出門望帝子，盪漾不可期。安得黃鶴羽，一報佳人知。,
哭晁卿衡,李白,日本晁卿辭帝都，征帆一片繞蓬壺。明月不歸沉碧海，白雲愁色滿蒼梧。,友情詩
宿五松山下荀媼家,李白,我宿五松下，寂寥無所歡。田家秋作苦，鄰女夜舂寒。跪進雕胡飯，月光明素盤。令人慚漂母，三謝不能餐。,
長門怨,李白,天回北斗掛西樓，金屋無人螢火流。月光欲到長門殿，別作深宮一段愁。桂殿長愁不記春，黃金四屋起秋塵。夜懸明鏡青天上，獨照長門宮裡人。,
江夏贈韋南陵冰,李白,胡驕馬驚沙塵起，胡雛飲馬天津水。君為張掖近酒泉，我竄三色九千里。天地再新法令寬，夜郎遷客帶霜寒。西憶故人不可見，東風吹夢到長安。寧期此地忽相遇，驚喜茫如墮煙霧。玉簫金管喧四筵，苦心不得申長句。昨日繡衣傾綠尊，病如桃李竟何言。昔騎天子大宛馬，今乘款段諸侯門。賴遇南平豁方寸，復兼夫子持清論。有似山開萬里雲，四望青天解人悶。人悶還心悶，苦辛長苦辛。愁來飲酒二千石，寒灰重暖生陽春。山公醉後能騎馬，別是風流賢主人。頭陀雲月多僧氣，山水何曾稱人意。不然鳴笳按鼓戲滄流，呼取江南女兒歌棹謳。我且為君槌碎黃鶴樓，君亦為吾倒卻鸚鵡洲。赤壁爭雄如夢裡，且須歌舞寬離憂。,
日出入行,李白,日出東方隈，似從地底來。歷天又入海，六龍所舍安在哉？其始與終古不息，人非元氣安能與之久裴回。草不謝榮於春風，木不怨落於秋天。誰揮鞭策驅四運，萬物興歇皆自然。羲和羲和，汝奚汩沒於荒淫之波。魯陽何德，駐景揮戈。逆道違天，矯誣實多。吾將囊括大塊，浩然與溟涬同科。,哲理詩
臨路歌,李白,大鵬飛兮振八裔，中天摧兮力不濟。餘風激兮萬世，遊扶桑兮掛石袂。後人得之傳此，仲尼亡兮誰為出涕。,
草書歌行,李白,少年上人號懷素，草書天下稱獨步。墨池飛出北溟魚，筆鋒殺盡中山兔。八月九月天氣涼，酒徒詞客滿高堂。箋麻素絹排數廂，宣州石硯墨色光。吾師醉後倚繩床，須臾掃盡數千張。飄風驟雨驚颯颯，落花飛雪何茫茫。起來向壁不停手，一行數字大如鬥。怳怳如聞神鬼驚，時時只見龍蛇走。左盤右蹙如驚電，狀同楚漢相攻戰。湖南七郡凡幾家，家家屏障書題遍。王逸少，張伯英，古來幾許浪得名。張顛老死不足數，我師此義不師古。古來萬事貴天生，何必要公孫大娘渾脫舞。,
烏棲曲,李白,姑蘇臺上烏棲時，吳王宮裡醉西施。吳歌楚舞歡未畢，青山欲銜半邊日。銀箭金壺漏水多，起看秋月墜江波。東方漸高奈樂何。,懷古詩，諷刺詩
當塗趙炎少府粉圖山水歌,李白,峨眉高出西極天，羅浮直與南溟連。名公繹思揮彩筆，驅山走海置眼前。滿堂空翠如可掃，赤城霞氣蒼梧煙。洞庭瀟湘意渺綿，三江七澤情洄沿。驚濤洶湧向何處，孤舟一去迷歸年。征帆不動亦不旋，飄如隨風落天邊。心搖目斷興難盡，幾時可到三山巔。西峰崢嶸噴流泉，橫石蹙水波潺湲。東崖合沓蔽輕霧，深林雜樹空芊綿。此中冥昧失晝夜，隱几寂聽無鳴蟬。長鬆之下列羽客，對坐不語南昌仙。南昌仙人趙夫子，妙年曆落青雲士。訟庭無事羅眾賓，杳然如在丹青裡。五色粉圖安足珍，真仙可以全吾身。若待功成拂衣去，武陵桃花笑殺人。,
蘇臺覽古,李白,舊苑荒臺楊柳新，菱歌清唱不勝春。只今惟有西江月，曾照吳王宮裡人。,描寫月亮
寄東魯二稚子在金陵作,李白,吳地桑葉綠，吳蠶已三眠。我家寄東魯，誰種龜陰田。春事已不及，江行復茫然。南風吹歸心，飛墮酒樓前。樓東一株桃，枝葉拂青煙。此樹我所種，別來向三年。桃今與樓齊，我行尚未旋。嬌女字平陽，折花倚桃邊。折花不見我，淚下如流泉。小兒名伯禽，與姊亦齊肩。雙行桃樹下，撫背復誰憐。念此失次第，肝腸日憂煎。裂素寫遠意，因之汶陽川。,
清平調詞三首,李白,雲想衣裳花相容，春風拂檻露華濃。若非群玉山頭見，會向瑤臺月下逢。一枝穠豔露凝香，雲雨巫山枉斷腸。借問漢宮誰得似，可憐飛燕倚新妝。名花傾國兩相歡，長得君王帶笑看。解釋春風無限恨，沉香亭北倚闌干。,描寫花，唐詩三百首，讚美詩
登太白峰,李白,西上太白峰，夕陽窮登攀。太白與我語，為我開天關。願乘泠風去，直出浮雲間。舉手可近月，前行若無山。一別武功去，何時復更還？,
悲歌行,李白,悲來乎，悲來乎。主人有酒且莫斟，聽我一曲悲來吟。悲來不吟還不笑，天下無人知我心。君有數斗酒，我有三尺琴。琴鳴酒樂兩相得，一杯不啻千鈞金。悲來乎，悲來乎。天雖長，地雖久，金玉滿堂應不守。富貴百年能幾何，死生一度人皆有。孤猿坐啼墳上月，且須一盡杯中酒。悲來乎，悲來乎。鳳凰不至河無圖，微子去之箕子奴。漢帝不憶李將軍，楚王放卻屈大夫。悲來乎，悲來乎。秦家李斯早追悔，虛名撥向身之外。範子何曾愛五湖，功成名遂身自退。劍是一夫用，書能知姓名。惠施不肯幹萬乘，卜式未必窮一經。還須黑頭取方伯，莫謾白首為儒生。·77·,
秋浦歌十七首,李白,其一秋浦長似秋，蕭條使人愁。客愁不可度，行上東大樓。正西望長安，下見江水流。寄言向江水，汝意憶儂不。遙傳一掬淚，為我達揚州。其二秋浦猿夜愁，黃山堪白頭。清溪非隴水，翻作斷腸流。欲去不得去，薄遊成久遊。何年是歸日，雨淚下孤舟。其三秋浦錦駝鳥，人間天上稀。山雞羞淥水，不敢照毛衣。其四兩鬢入秋浦，一朝颯已衰。猿聲催白髮，長短盡成絲。其五秋浦多白猿，超騰若飛雪。牽引條上兒，飲弄水中月。其六愁作秋浦客，強看秋浦花。山川如剡縣，風日似長沙。其七醉上山公馬，寒歌甯戚牛。空吟白石爛，淚滿黑貂裘。其八秋浦千重嶺，水車嶺最奇。天傾欲墮石，水拂寄生枝。其九江祖一片石，青天掃畫屏。題詩留萬古，綠字錦苔生。其十千千石楠樹，萬萬女貞林。山山白鷺滿，澗澗白猿吟。君莫向秋浦，猿聲碎客心。其十一邏人橫鳥道，1江祖出魚梁。水急客舟疾，2山花拂面香。其十二水如一匹練，此地即平天。耐可乘明月，看花上酒船。其十三淥水淨素月，月明白鷺飛。郎聽採菱女，一道夜歌歸。其十四爐火照天地，紅星亂紫煙。赧郎明月夜，歌曲動寒川。其十五白髮三千丈，緣愁似個長。不知明鏡裡，何處得秋霜。其十六秋浦田舍翁，採魚水中宿。妻子張白鷳，結罝映深竹。其十七祧波一步地，3了了語聲聞。黯與山僧別，低頭禮白雲。,山水詩，讚美詩，勞動
上雲樂,李白,金天之西，白日所沒。康老胡雛，生彼月窟。巉巖容儀，戍削風骨。碧玉炅炅雙目瞳，黃金拳拳兩鬢紅。華蓋垂下睫，嵩嶽臨上脣。不睹詭譎貌，豈知造化神。大道是文康之嚴父，元氣乃文康之老親。撫頂弄盤古，推車轉天輪。雲見日月初生時，鑄冶火精與水銀。陽烏未出谷，顧兔半藏身。女媧戲黃土，團作愚下人。散在六合間，濛濛若沙塵。生死了不盡，誰明此胡是仙真。西海栽若木，東溟植扶桑。別來幾多時，枝葉萬里長。中國有七聖，半路頹洪荒。陛下應運起，龍飛入咸陽。赤眉立盆子，白水興漢光。叱吒四海動，洪濤為簸揚。舉足蹋紫微，天關自開張。老胡感至德，東來進仙倡。五色師子，九苞鳳凰。是老胡雞犬，鳴舞飛帝鄉。淋漓颯沓，進退成行。能胡歌，獻漢酒。跪雙膝，立兩肘。散花指天舉素手。拜龍顏，獻聖壽。北斗戾，南山摧。天子九九八十一萬歲，長傾萬歲杯。,
秋下荊門,李白,霜落荊門江樹空，布帆無恙掛秋風。此行不為鱸魚鱠，自愛名山入剡中。,
哭宣城善釀紀叟,李白,紀叟黃泉裡，還應釀老春。夜臺無曉日，沽酒與何人。,
長門怨二首,李白,天回北斗掛西樓，金屋無人螢火流。月光欲到長門殿，別作深宮一段愁。桂殿長愁不記春，黃金四屋起秋塵。夜懸明鏡青天上，獨照長門宮裡人。,
永王東巡歌十一首,李白,永王正月東出師，天子遙分龍虎旗。樓船一舉風波靜，江漢翻為雁鶩池。三川北虜亂如麻，四海南奔似永嘉。但用東山謝安石，為君談笑靜胡沙。雷鼓嘈嘈喧武昌，雲旗獵獵過尋陽。秋毫不犯三吳悅，春日遙看五色光。龍蟠虎踞帝王州，帝子金陵訪古丘。春風試暖昭陽殿，明月還過鳷鵲樓。二帝巡遊俱未回，五陵松柏使人哀。諸侯不救河南地，更喜賢王遠道來。丹陽北固是吳關，畫出樓臺雲水間。千巖烽火連滄海，兩岸旌旗繞碧山。王出三山按五湖，樓船跨海次陪都。戰艦森森羅虎士，征帆一一引龍駒。長風掛席勢難回，海動山傾古月摧。君看帝子浮江日，何似龍驤出峽來。祖龍浮海不成橋，漢武尋陽空射蛟。我王樓艦輕秦漢，卻似文皇欲渡遼。帝寵賢王入楚關，掃清江漢始應還。初從雲夢開朱邸，更取金陵作小山。試借君王玉馬鞭，指揮戎虜坐瓊筵。南風一掃胡塵靜，西入長安到日邊。,戰爭詩
灞陵行送別,李白,送君灞陵亭，灞水流浩浩。上有無花之古樹，下有傷心之春草。我向秦人問路歧，雲是王粲南登之古道。古道連綿走西京，紫闕落日浮雲生。正當今夕斷腸處，黃鸝愁絕不忍聽.,
金陵城西樓月下吟,李白,金陵夜寂涼風發，獨上高樓望吳越。白雲映水搖空城，白露垂珠滴秋月。月下沉吟久不歸，古來相接眼中稀。解道澄江淨如練，令人長憶謝玄暉。,
玉壺吟,李白,烈士擊玉壺，壯心惜暮年。三杯拂劍舞秋月，忽然高詠涕泗漣。鳳凰初下紫泥詔，謁帝稱觴登御筵。揄揚九重萬乘主，謔浪赤墀青瑣賢。朝天數換飛龍馬，敕賜珊瑚白玉鞭。世人不識東方朔，大隱金門是謫仙。西施宜笑復宜顰，醜女效之徒累身。君王雖愛蛾眉好，無奈宮中妒殺人。,
塞上曲,李白,大漢無中策，匈奴犯渭橋。五原秋草綠，胡馬一何驕。命將徵西極，橫行陰山側。燕支落漢家，婦女無華色。轉戰渡黃河，休兵樂事多。蕭條清萬里，瀚海寂無波。,
沙丘城下寄杜甫,李白,我來竟何事，高臥沙丘城。城邊有古樹，日夕連秋聲。魯酒不可醉，齊歌空復情。思君若汶水，浩蕩寄南征。,友情詩
贈宣城宇文太守兼呈崔侍御,李白,白若白鷺鮮，清如清唳蟬。受氣有本性，不為外物遷。飲水箕山上，食雪首陽顛。回車避朝歌，掩口去盜泉。岧嶢廣成子，倜儻魯仲連。卓絕二公外，丹心無間然。昔攀六龍飛，今作百鍊鉛。懷恩欲報主，投佩向北燕。彎弓綠弦開，滿月不憚堅。閒騎駿馬獵，一射兩虎穿。迴旋若流光，轉背落雙鳶。胡虜三嘆息，兼知五兵權。槍槍突雲將，卻掩我之妍。多逢剿絕兒，先著祖生鞭。據鞍空矍鑠，壯志竟誰宣。蹉跎復來歸，憂恨坐相煎。無風難破浪，失計長江邊。危苦惜頹光，金波忽三圓。時遊敬亭上，閒聽松風眠。或弄宛溪月，虛舟信洄沿。顏公二十萬，盡付酒家錢。興發每取之，聊向醉中仙。過此無一事，靜談秋水篇。君從九卿來，水國有豐年。魚鹽滿市井，布帛如雲煙。下馬不作威，冰壺照清川。霜眉邑中叟，皆美太守賢。時時慰風俗，往往出東田。竹馬數小兒，拜迎白鹿前。含笑問使君，日晚可迴旋。遂歸池上酌，掩抑清風弦。曾標橫浮雲，下撫謝脁肩。樓高碧海出，樹古青蘿懸。光祿紫霞杯，伊昔忝相傳。良圖掃沙漠，別夢繞旌旃。富貴日成疏，願言杳無緣。登龍有直道，倚玉阻芳筵。敢獻繞朝策，思同郭泰船。何言一水淺，似隔九重天。崔生何傲岸，縱酒復談玄。身為名公子，英才苦迍邅。鳴鳳託高梧，凌風何翩翩。安知慕群客，彈劍拂秋蓮。,
經下邳圯橋懷張子房,李白,子房未虎嘯，破產不為家。滄海得壯士，椎秦博浪沙。報韓雖不成，天地皆振動。潛匿游下邳，豈曰非智勇。我來圯橋上，懷古欽英風。惟見碧流水，曾無黃石公。嘆息此人去，蕭條徐泗空。,懷古詩
天馬歌,李白,天馬來出月支窟，背為虎文龍翼骨。嘶青雲，振綠髮，蘭筋權奇走滅沒。騰崑崙，歷西極，四足無一蹶。雞鳴刷燕晡秣越，神行電邁躡慌惚。天馬呼，飛龍趨，目明長庚臆雙鳧。尾如流星首渴烏，口噴紅光汗溝朱。曾陪時龍躡天衢，羈金絡月照皇都。逸氣稜稜凌九區，白璧如山誰敢沽。回頭笑紫燕，但覺爾輩愚。天馬奔，戀君軒，駷躍驚矯浮雲翻。萬里足躑躅，遙瞻閶闔門。不逢寒風子，誰採逸景孫。白雲在青天，丘陵遠崔嵬。鹽車上峻阪，倒行逆施畏日晚。伯樂翦拂中道遺，少盡其力老棄之。願逢田子方，惻然為我悲。雖有玉山禾，不能療苦飢。嚴霜五月凋桂枝，伏櫪銜冤摧兩眉。請君贖獻穆天子，猶堪弄影舞瑤池。,人生
