name,author,content,tag
江上吟,李白,木兰之枻沙棠舟，玉箫金管坐两头。美酒樽中置千斛，载妓随波任去留。仙人有待乘黄鹤，海客无心随白鸥。屈平辞赋悬日月，楚王台榭空山丘。兴酣落笔摇五岳，诗成笑傲凌沧洲。功名富贵若长在，汉水亦应西北流。,
山中与幽人对酌,李白,两人对酌山花开，一杯一杯复一杯。我醉欲眠卿且去，明朝有意抱琴来。,
拟古,李白,融融白玉辉，映我青蛾眉。宝镜似空水，落花如风吹。出门望帝子，荡漾不可期。安得黄鹤羽，一报佳人知。,
哭晁卿衡,李白,日本晁卿辞帝都，征帆一片绕蓬壶。明月不归沉碧海，白云愁色满苍梧。,友情诗
宿五松山下荀媪家,李白,我宿五松下，寂寥无所欢。田家秋作苦，邻女夜舂寒。跪进雕胡饭，月光明素盘。令人惭漂母，三谢不能餐。,
长门怨,李白,天回北斗挂西楼，金屋无人萤火流。月光欲到长门殿，别作深宫一段愁。桂殿长愁不记春，黄金四屋起秋尘。夜悬明镜青天上，独照长门宫里人。,
江夏赠韦南陵冰,李白,胡骄马惊沙尘起，胡雏饮马天津水。君为张掖近酒泉，我窜三色九千里。天地再新法令宽，夜郎迁客带霜寒。西忆故人不可见，东风吹梦到长安。宁期此地忽相遇，惊喜茫如堕烟雾。玉箫金管喧四筵，苦心不得申长句。昨日绣衣倾绿尊，病如桃李竟何言。昔骑天子大宛马，今乘款段诸侯门。赖遇南平豁方寸，复兼夫子持清论。有似山开万里云，四望青天解人闷。人闷还心闷，苦辛长苦辛。愁来饮酒二千石，寒灰重暖生阳春。山公醉后能骑马，别是风流贤主人。头陀云月多僧气，山水何曾称人意。不然鸣笳按鼓戏沧流，呼取江南女儿歌棹讴。我且为君槌碎黄鹤楼，君亦为吾倒却鹦鹉洲。赤壁争雄如梦里，且须歌舞宽离忧。,
日出入行,李白,日出东方隈，似从地底来。历天又入海，六龙所舍安在哉？其始与终古不息，人非元气安能与之久裴回。草不谢荣于春风，木不怨落于秋天。谁挥鞭策驱四运，万物兴歇皆自然。羲和羲和，汝奚汩没于荒淫之波。鲁阳何德，驻景挥戈。逆道违天，矫诬实多。吾将囊括大块，浩然与溟涬同科。,哲理诗
临路歌,李白,大鹏飞兮振八裔，中天摧兮力不济。馀风激兮万世，游扶桑兮挂石袂。后人得之传此，仲尼亡兮谁为出涕。,
草书歌行,李白,少年上人号怀素，草书天下称独步。墨池飞出北溟鱼，笔锋杀尽中山兔。八月九月天气凉，酒徒词客满高堂。笺麻素绢排数厢，宣州石砚墨色光。吾师醉后倚绳床，须臾扫尽数千张。飘风骤雨惊飒飒，落花飞雪何茫茫。起来向壁不停手，一行数字大如斗。怳怳如闻神鬼惊，时时只见龙蛇走。左盘右蹙如惊电，状同楚汉相攻战。湖南七郡凡几家，家家屏障书题遍。王逸少，张伯英，古来几许浪得名。张颠老死不足数，我师此义不师古。古来万事贵天生，何必要公孙大娘浑脱舞。,
乌栖曲,李白,姑苏台上乌栖时，吴王宫里醉西施。吴歌楚舞欢未毕，青山欲衔半边日。银箭金壶漏水多，起看秋月坠江波。东方渐高奈乐何。,怀古诗，讽刺诗
当涂赵炎少府粉图山水歌,李白,峨眉高出西极天，罗浮直与南溟连。名公绎思挥彩笔，驱山走海置眼前。满堂空翠如可扫，赤城霞气苍梧烟。洞庭潇湘意渺绵，三江七泽情洄沿。惊涛汹涌向何处，孤舟一去迷归年。征帆不动亦不旋，飘如随风落天边。心摇目断兴难尽，几时可到三山巅。西峰峥嵘喷流泉，横石蹙水波潺湲。东崖合沓蔽轻雾，深林杂树空芊绵。此中冥昧失昼夜，隐几寂听无鸣蝉。长松之下列羽客，对坐不语南昌仙。南昌仙人赵夫子，妙年历落青云士。讼庭无事罗众宾，杳然如在丹青里。五色粉图安足珍，真仙可以全吾身。若待功成拂衣去，武陵桃花笑杀人。,
苏台览古,李白,旧苑荒台杨柳新，菱歌清唱不胜春。只今惟有西江月，曾照吴王宫里人。,描写月亮
寄东鲁二稚子在金陵作,李白,吴地桑叶绿，吴蚕已三眠。我家寄东鲁，谁种龟阴田。春事已不及，江行复茫然。南风吹归心，飞堕酒楼前。楼东一株桃，枝叶拂青烟。此树我所种，别来向三年。桃今与楼齐，我行尚未旋。娇女字平阳，折花倚桃边。折花不见我，泪下如流泉。小儿名伯禽，与姊亦齐肩。双行桃树下，抚背复谁怜。念此失次第，肝肠日忧煎。裂素写远意，因之汶阳川。,
清平调词三首,李白,云想衣裳花相容，春风拂槛露华浓。若非群玉山头见，会向瑶台月下逢。一枝秾艳露凝香，云雨巫山枉断肠。借问汉宫谁得似，可怜飞燕倚新妆。名花倾国两相欢，长得君王带笑看。解释春风无限恨，沉香亭北倚阑干。,描写花，唐诗三百首，赞美诗
登太白峰,李白,西上太白峰，夕阳穷登攀。太白与我语，为我开天关。愿乘泠风去，直出浮云间。举手可近月，前行若无山。一别武功去，何时复更还？,
悲歌行,李白,悲来乎，悲来乎。主人有酒且莫斟，听我一曲悲来吟。悲来不吟还不笑，天下无人知我心。君有数斗酒，我有三尺琴。琴鸣酒乐两相得，一杯不啻千钧金。悲来乎，悲来乎。天虽长，地虽久，金玉满堂应不守。富贵百年能几何，死生一度人皆有。孤猿坐啼坟上月，且须一尽杯中酒。悲来乎，悲来乎。凤凰不至河无图，微子去之箕子奴。汉帝不忆李将军，楚王放却屈大夫。悲来乎，悲来乎。秦家李斯早追悔，虚名拨向身之外。范子何曾爱五湖，功成名遂身自退。剑是一夫用，书能知姓名。惠施不肯干万乘，卜式未必穷一经。还须黑头取方伯，莫谩白首为儒生。·77·,
秋浦歌十七首,李白,其一秋浦长似秋，萧条使人愁。客愁不可度，行上东大楼。正西望长安，下见江水流。寄言向江水，汝意忆侬不。遥传一掬泪，为我达扬州。其二秋浦猿夜愁，黄山堪白头。清溪非陇水，翻作断肠流。欲去不得去，薄游成久游。何年是归日，雨泪下孤舟。其三秋浦锦驼鸟，人间天上稀。山鸡羞渌水，不敢照毛衣。其四两鬓入秋浦，一朝飒已衰。猿声催白发，长短尽成丝。其五秋浦多白猿，超腾若飞雪。牵引条上儿，饮弄水中月。其六愁作秋浦客，强看秋浦花。山川如剡县，风日似长沙。其七醉上山公马，寒歌宁戚牛。空吟白石烂，泪满黑貂裘。其八秋浦千重岭，水车岭最奇。天倾欲堕石，水拂寄生枝。其九江祖一片石，青天扫画屏。题诗留万古，绿字锦苔生。其十千千石楠树，万万女贞林。山山白鹭满，涧涧白猿吟。君莫向秋浦，猿声碎客心。其十一逻人横鸟道，1江祖出鱼梁。水急客舟疾，2山花拂面香。其十二水如一匹练，此地即平天。耐可乘明月，看花上酒船。其十三渌水净素月，月明白鹭飞。郎听采菱女，一道夜歌归。其十四炉火照天地，红星乱紫烟。赧郎明月夜，歌曲动寒川。其十五白发三千丈，缘愁似个长。不知明镜里，何处得秋霜。其十六秋浦田舍翁，采鱼水中宿。妻子张白鹇，结罝映深竹。其十七祧波一步地，3了了语声闻。黯与山僧别，低头礼白云。,山水诗，赞美诗，劳动
上云乐,李白,金天之西，白日所没。康老胡雏，生彼月窟。巉岩容仪，戍削风骨。碧玉炅炅双目瞳，黄金拳拳两鬓红。华盖垂下睫，嵩岳临上唇。不睹诡谲貌，岂知造化神。大道是文康之严父，元气乃文康之老亲。抚顶弄盘古，推车转天轮。云见日月初生时，铸冶火精与水银。阳乌未出谷，顾兔半藏身。女娲戏黄土，团作愚下人。散在六合间，濛濛若沙尘。生死了不尽，谁明此胡是仙真。西海栽若木，东溟植扶桑。别来几多时，枝叶万里长。中国有七圣，半路颓洪荒。陛下应运起，龙飞入咸阳。赤眉立盆子，白水兴汉光。叱咤四海动，洪涛为簸扬。举足蹋紫微，天关自开张。老胡感至德，东来进仙倡。五色师子，九苞凤凰。是老胡鸡犬，鸣舞飞帝乡。淋漓飒沓，进退成行。能胡歌，献汉酒。跪双膝，立两肘。散花指天举素手。拜龙颜，献圣寿。北斗戾，南山摧。天子九九八十一万岁，长倾万岁杯。,
秋下荆门,李白,霜落荆门江树空，布帆无恙挂秋风。此行不为鲈鱼鲙，自爱名山入剡中。,
哭宣城善酿纪叟,李白,纪叟黄泉里，还应酿老春。夜台无晓日，沽酒与何人。,
长门怨二首,李白,天回北斗挂西楼，金屋无人萤火流。月光欲到长门殿，别作深宫一段愁。桂殿长愁不记春，黄金四屋起秋尘。夜悬明镜青天上，独照长门宫里人。,
永王东巡歌十一首,李白,永王正月东出师，天子遥分龙虎旗。楼船一举风波静，江汉翻为雁鹜池。三川北虏乱如麻，四海南奔似永嘉。但用东山谢安石，为君谈笑静胡沙。雷鼓嘈嘈喧武昌，云旗猎猎过寻阳。秋毫不犯三吴悦，春日遥看五色光。龙蟠虎踞帝王州，帝子金陵访古丘。春风试暖昭阳殿，明月还过鳷鹊楼。二帝巡游俱未回，五陵松柏使人哀。诸侯不救河南地，更喜贤王远道来。丹阳北固是吴关，画出楼台云水间。千岩烽火连沧海，两岸旌旗绕碧山。王出三山按五湖，楼船跨海次陪都。战舰森森罗虎士，征帆一一引龙驹。长风挂席势难回，海动山倾古月摧。君看帝子浮江日，何似龙骧出峡来。祖龙浮海不成桥，汉武寻阳空射蛟。我王楼舰轻秦汉，却似文皇欲渡辽。帝宠贤王入楚关，扫清江汉始应还。初从云梦开朱邸，更取金陵作小山。试借君王玉马鞭，指挥戎虏坐琼筵。南风一扫胡尘静，西入长安到日边。,战争诗
灞陵行送别,李白,送君灞陵亭，灞水流浩浩。上有无花之古树，下有伤心之春草。我向秦人问路歧，云是王粲南登之古道。古道连绵走西京，紫阙落日浮云生。正当今夕断肠处，黄鹂愁绝不忍听.,
金陵城西楼月下吟,李白,金陵夜寂凉风发，独上高楼望吴越。白云映水摇空城，白露垂珠滴秋月。月下沉吟久不归，古来相接眼中稀。解道澄江净如练，令人长忆谢玄晖。,
玉壶吟,李白,烈士击玉壶，壮心惜暮年。三杯拂剑舞秋月，忽然高咏涕泗涟。凤凰初下紫泥诏，谒帝称觞登御筵。揄扬九重万乘主，谑浪赤墀青琐贤。朝天数换飞龙马，敕赐珊瑚白玉鞭。世人不识东方朔，大隐金门是谪仙。西施宜笑复宜颦，丑女效之徒累身。君王虽爱蛾眉好，无奈宫中妒杀人。,
塞上曲,李白,大汉无中策，匈奴犯渭桥。五原秋草绿，胡马一何骄。命将征西极，横行阴山侧。燕支落汉家，妇女无华色。转战渡黄河，休兵乐事多。萧条清万里，瀚海寂无波。,
沙丘城下寄杜甫,李白,我来竟何事，高卧沙丘城。城边有古树，日夕连秋声。鲁酒不可醉，齐歌空复情。思君若汶水，浩荡寄南征。,友情诗
赠宣城宇文太守兼呈崔侍御,李白,白若白鹭鲜，清如清唳蝉。受气有本性，不为外物迁。饮水箕山上，食雪首阳颠。回车避朝歌，掩口去盗泉。岧峣广成子，倜傥鲁仲连。卓绝二公外，丹心无间然。昔攀六龙飞，今作百炼铅。怀恩欲报主，投佩向北燕。弯弓绿弦开，满月不惮坚。闲骑骏马猎，一射两虎穿。回旋若流光，转背落双鸢。胡虏三叹息，兼知五兵权。枪枪突云将，却掩我之妍。多逢剿绝儿，先著祖生鞭。据鞍空矍铄，壮志竟谁宣。蹉跎复来归，忧恨坐相煎。无风难破浪，失计长江边。危苦惜颓光，金波忽三圆。时游敬亭上，闲听松风眠。或弄宛溪月，虚舟信洄沿。颜公二十万，尽付酒家钱。兴发每取之，聊向醉中仙。过此无一事，静谈秋水篇。君从九卿来，水国有丰年。鱼盐满市井，布帛如云烟。下马不作威，冰壶照清川。霜眉邑中叟，皆美太守贤。时时慰风俗，往往出东田。竹马数小儿，拜迎白鹿前。含笑问使君，日晚可回旋。遂归池上酌，掩抑清风弦。曾标横浮云，下抚谢脁肩。楼高碧海出，树古青萝悬。光禄紫霞杯，伊昔忝相传。良图扫沙漠，别梦绕旌旃。富贵日成疏，愿言杳无缘。登龙有直道，倚玉阻芳筵。敢献绕朝策，思同郭泰船。何言一水浅，似隔九重天。崔生何傲岸，纵酒复谈玄。身为名公子，英才苦迍邅。鸣凤托高梧，凌风何翩翩。安知慕群客，弹剑拂秋莲。,
经下邳圯桥怀张子房,李白,子房未虎啸，破产不为家。沧海得壮士，椎秦博浪沙。报韩虽不成，天地皆振动。潜匿游下邳，岂曰非智勇。我来圯桥上，怀古钦英风。惟见碧流水，曾无黄石公。叹息此人去，萧条徐泗空。,怀古诗
天马歌,李白,天马来出月支窟，背为虎文龙翼骨。嘶青云，振绿发，兰筋权奇走灭没。腾昆仑，历西极，四足无一蹶。鸡鸣刷燕晡秣越，神行电迈蹑慌惚。天马呼，飞龙趋，目明长庚臆双凫。尾如流星首渴乌，口喷红光汗沟朱。曾陪时龙蹑天衢，羁金络月照皇都。逸气棱棱凌九区，白璧如山谁敢沽。回头笑紫燕，但觉尔辈愚。天马奔，恋君轩，駷跃惊矫浮云翻。万里足踯躅，遥瞻阊阖门。不逢寒风子，谁采逸景孙。白云在青天，丘陵远崔嵬。盐车上峻坂，倒行逆施畏日晚。伯乐翦拂中道遗，少尽其力老弃之。愿逢田子方，恻然为我悲。虽有玉山禾，不能疗苦饥。严霜五月凋桂枝，伏枥衔冤摧两眉。请君赎献穆天子，犹堪弄影舞瑶池。,人生
